0,8144531	0,8164063	14
0,8164063	0,8183594	23
0,8183594	0,8203125	17
0,8203125	0,8222656	14
0,8222656	0,8242188	32
0,8242188	0,8261719	29
0,8261719	0,828125	25
0,828125	0,8300781	10
0,8300781	0,8320313	25
0,8320313	0,8339844	16
0,8339844	0,8359375	13
0,8359375	0,8378906	28
0,8378906	0,8398438	12
0,8398438	0,8417969	17
0,8417969	0,84375	14
0,84375	0,8457031	14
0,8457031	0,8476563	11
0,8476563	0,8496094	9
0,8496094	0,8515625	17
0,8515625	0,8535156	24
0,8535156	0,8554688	13
0,8554688	0,8574219	20
0,8574219	0,859375	29
0,859375	0,8613281	20
0,8613281	0,8632813	22
0,8632813	0,8652344	31
0,8652344	0,8671875	22
0,8671875	0,8691406	28
0,8691406	0,8710938	20
0,8710938	0,8730469	15
0,8730469	0,875	10
0,875	0,8769531	14
0,8769531	0,8789063	14
0,8789063	0,8808594	7
0,8808594	0,8828125	12
0,8828125	0,8847656	10
0,8847656	0,8867188	16
0,8867188	0,8886719	12
0,8886719	0,890625	11
0,890625	0,8925781	11
0,8925781	0,8945313	6
0,8945313	0,8964844	9
0,8964844	0,8984375	13
0,8984375	0,9003906	9
0,9003906	0,9023438	13
0,9023438	0,9042969	2
0,9042969	0,90625	5
0,90625	0,9082031	5
0,9082031	0,9101563	11
0,9101563	0,9121094	5
0,9121094	0,9140625	2
0,9140625	0,9160156	5
0,9160156	0,9179688	5
0,9179688	0,9199219	12
0,9199219	0,921875	4
0,921875	0,9238281	19
0,9238281	0,9257813	2
0,9257813	0,9277344	8
0,9277344	0,9296875	6
0,9296875	0,9316406	11
0,9316406	0,9335938	8
0,9335938	0,9355469	6
0,9355469	0,9375	7
0,9375	0,9394531	2
0,9394531	0,9414063	7
0,9414063	0,9433594	15
0,9433594	0,9453125	8
0,9453125	0,9472656	8
0,9472656	0,9492188	8
0,9492188	0,9511719	9
0,9511719	0,953125	14
0,953125	0,9550781	11
0,9550781	0,9570313	5
0,9570313	0,9589844	6
0,9589844	0,9609375	8
0,9609375	0,9628906	14
0,9628906	0,9648438	5
0,9648438	0,9667969	7
0,9667969	0,96875	11
0,96875	0,9707031	9
0,9707031	0,9726563	9
0,9726563	0,9746094	11
0,9746094	0,9765625	8
0,9765625	0,9785156	12
0,9785156	0,9804688	11
0,9804688	0,9824219	14
0,9824219	0,984375	15
0,984375	0,9863281	10
0,9863281	0,9882813	10
0,9882813	0,9902344	3
0,9902344	0,9921875	5
0,9921875	0,9941406	6
0,9941406	0,9960938	7
0,9960938	0,9980469	4
0,9980469	1	5
